OrderID,CustomerID,PlatformID,ZoneID,OrderStatus,OrderDate,OrderTime,Subtotal_EGP,DeliveryFee_EGP,PlatformCommissionPercent,PlatformCommissionAmount_EGP,Tip_EGP,IsCOD,WasCODRefused
1353,24,1,1,Delivered,2024-05-05,2024-05-05 19:55:43,631.57,30.0,24.46,154.48,0,1,0
1354,130,3,10,Delivered,2024-03-28,2024-03-28 17:08:09,216.46,32.0,15.46,33.46,20,1,0
1355,189,1,29,Delivered,2025-05-24,2025-05-24 12:17:04,675.14,20.0,22.21,149.95,0,0,
1356,134,3,5,Delivered,2024-04-12,2024-04-12 17:21:00,376.23,22.0,19.85,74.68,10,1,0
1357,278,2,9,Delivered,2025-05-19,2025-05-19 22:24:34,262.95,42.0,16.13,42.41,0,0,
1358,442,3,2,Delivered,2024-06-17,2024-06-17 14:33:04,654.55,28.0,18.7,122.4,0,1,0
1359,4,1,13,Delivered,2025-05-09,2025-05-09 16:48:16,294.98,25.0,22.49,66.34,0,1,0
1360,436,1,20,Delivered,2024-04-21,2024-04-21 22:30:12,164.3,22.0,21.3,35.0,0,1,0
1361,192,1,7,Delivered,2025-03-22,2025-03-22 17:37:23,647.3,25.0,21.81,141.18,50,1,0
1362,127,1,22,Delivered,2024-04-07,2024-04-07 02:17:47,592.41,22.0,22.88,135.54,0,1,0
1363,485,1,12,Delivered,2024-10-03,2024-10-03 12:51:08,425.77,27.0,20.21,86.05,0,1,1
1364,453,2,16,Delivered,2024-04-05,2024-04-05 02:36:40,658.43,20.0,16.15,106.34,0,1,0
1365,3,1,2,Delivered,2024-07-30,2024-07-30 17:41:26,196.51,0.0,20.19,39.68,0,1,0
1366,137,2,16,Rejected,2025-02-08,2025-02-08 19:44:04,188.82,20.0,15.69,29.63,0,1,0
1367,207,2,11,Cancelled,2025-04-04,2025-04-04 23:04:41,605.45,28.0,18.0,108.98,30,1,0
1368,459,2,8,Cancelled,2024-04-27,2024-04-27 14:10:48,296.82,40.0,17.64,52.36,0,0,
1369,274,1,32,Delivered,2025-02-28,2025-02-28 20:27:56,659.6,0.0,24.73,163.12,50,1,0
1370,423,2,10,Pending,2024-01-20,2024-01-20 14:40:09,602.65,32.0,17.16,103.41,0,0,
1371,182,2,14,Delivered,2025-07-31,2025-07-31 18:26:00,325.58,25.0,15.53,50.56,20,1,0
1372,8,2,4,Delivered,2025-02-02,2025-02-02 19:02:08,693.79,35.0,16.56,114.89,20,1,0
1373,465,1,13,Delivered,2024-03-08,2024-03-08 17:00:05,327.96,25.0,21.31,69.89,0,1,0
1374,404,3,35,Delivered,2024-08-01,2024-08-01 17:24:17,699.01,38.0,20.0,139.8,50,0,
1375,497,1,2,Delivered,2024-03-24,2024-03-24 12:10:11,484.77,28.0,24.41,118.33,0,0,
1376,383,1,15,Delivered,2024-03-21,2024-03-21 20:36:52,738.86,22.0,23.01,170.01,50,1,0
1377,246,3,1,Delivered,2024-11-16,2024-11-16 13:42:37,408.81,30.0,19.1,78.08,20,1,0
1378,426,1,1,Delivered,2025-12-26,2025-12-26 21:35:15,551.77,30.0,21.9,120.84,50,0,
1379,426,4,1,Delivered,2025-01-05,2025-01-05 21:13:24,169.4,30.0,13.66,23.14,30,1,1
1380,439,1,20,Delivered,2024-05-16,2024-05-16 15:38:55,167.88,22.0,20.33,34.13,0,1,0
1381,133,2,6,Delivered,2025-03-11,2025-03-11 17:00:04,256.2,0.0,17.18,44.02,0,1,0
1382,396,1,13,Delivered,2024-08-30,2024-08-30 19:19:27,548.19,25.0,21.31,116.82,0,1,0
1383,214,2,16,Delivered,2024-04-02,2024-04-02 02:11:41,418.85,20.0,16.7,69.95,25,1,0
1384,313,2,5,Cancelled,2025-06-04,2025-06-04 13:20:13,320.89,22.0,17.66,56.67,10,1,0
1385,124,2,1,Delivered,2024-04-16,2024-04-16 22:48:34,496.62,30.0,15.41,76.53,0,1,0
1386,334,2,12,Delivered,2025-02-03,2025-02-03 22:28:26,644.21,27.0,16.01,103.14,50,1,0
1387,414,2,7,Delivered,2024-06-03,2024-06-03 19:57:19,378.27,25.0,17.95,67.9,20,1,0
1388,437,1,4,Delivered,2025-02-14,2025-02-14 16:18:48,230.53,35.0,21.2,48.87,10,0,
1389,192,1,7,Delivered,2025-11-17,2025-11-17 20:41:09,303.22,25.0,20.38,61.8,0,1,0
1390,317,5,28,Delivered,2024-10-26,2024-10-26 12:47:29,679.21,20.0,0.0,0.0,50,1,0
1391,43,1,18,Delivered,2024-07-28,2024-07-28 23:46:40,413.71,20.0,24.42,101.03,20,0,
1392,335,1,14,Cancelled,2024-09-14,2024-09-14 20:39:38,629.55,25.0,23.14,145.68,50,1,0
1393,169,1,10,Delivered,2025-03-22,2025-03-22 02:05:45,692.39,32.0,22.03,152.53,30,0,
1394,462,2,35,Pending,2025-03-26,2025-03-26 03:06:27,413.7,38.0,15.32,63.38,0,1,0
1395,6,5,2,Delivered,2025-06-06,2025-06-06 22:55:30,320.05,28.0,0.0,0.0,5,1,1
1396,21,2,3,Delivered,2025-05-17,2025-05-17 23:21:38,889.4,45.0,17.11,152.18,0,0,
1397,460,1,2,Delivered,2024-10-07,2024-10-07 19:38:30,326.96,28.0,20.25,66.21,0,0,
1398,198,4,2,Delivered,2024-08-10,2024-08-10 13:48:13,456.41,28.0,14.04,64.08,50,1,0
1399,269,1,9,Delivered,2025-03-27,2025-03-27 17:07:26,266.08,42.0,23.62,62.85,15,1,0
1400,456,1,1,Delivered,2024-03-31,2024-03-31 03:52:05,719.67,30.0,24.75,178.12,30,1,0
1401,145,3,9,Delivered,2024-12-04,2024-12-04 12:20:33,595.3,42.0,18.75,111.62,0,0,
1402,31,2,5,Delivered,2024-05-11,2024-05-11 14:03:49,431.69,22.0,16.32,70.45,50,1,1
1403,144,4,8,Delivered,2025-10-09,2025-10-09 17:08:29,536.94,40.0,13.03,69.96,30,1,0
1404,130,2,10,Delivered,2024-03-18,2024-03-18 03:11:20,548.5,32.0,15.97,87.6,0,1,0
1405,486,4,25,Delivered,2024-01-04,2024-01-04 00:31:59,425.02,20.0,13.08,55.59,0,1,0
1406,14,2,20,Delivered,2025-04-10,2025-04-10 16:23:20,365.94,22.0,15.66,57.31,20,1,0
1407,329,5,30,Delivered,2024-08-09,2024-08-09 12:10:38,493.64,0.0,0.0,0.0,0,1,0
1408,420,1,2,Delivered,2025-08-27,2025-08-27 19:38:39,565.39,28.0,23.74,134.22,30,1,0
1409,139,5,1,Delivered,2025-07-30,2025-07-30 19:43:44,323.76,30.0,0.0,0.0,0,0,
1410,130,2,10,Delivered,2024-03-30,2024-03-30 03:41:50,407.39,32.0,17.44,71.05,0,1,0
1411,231,1,10,Delivered,2025-06-10,2025-06-10 20:00:18,865.03,32.0,24.03,207.87,0,1,0
1412,170,1,2,Delivered,2024-05-16,2024-05-16 23:46:40,617.89,28.0,21.72,134.21,0,0,
1413,226,2,1,Delivered,2024-07-03,2024-07-03 20:38:28,482.68,30.0,15.42,74.43,0,0,
1414,161,3,10,Delivered,2024-08-08,2024-08-08 15:28:28,828.84,32.0,16.03,132.86,0,0,
1415,50,1,1,Delivered,2024-12-05,2024-12-05 12:50:09,520.59,30.0,22.37,116.46,20,1,0
1416,33,1,26,Delivered,2025-03-22,2025-03-22 17:31:13,372.24,22.0,24.99,93.02,0,0,
1417,76,1,15,Delivered,2024-09-13,2024-09-13 13:36:40,585.51,22.0,22.87,133.91,20,0,
1418,423,1,10,Cancelled,2024-08-21,2024-08-21 23:47:30,374.72,32.0,24.21,90.72,0,1,0
1419,163,2,14,Refunded,2025-12-27,2025-12-27 20:17:05,476.87,25.0,17.82,84.98,0,1,0
1420,278,1,9,Delivered,2024-03-08,2024-03-08 23:30:17,646.86,42.0,23.27,150.52,0,1,0
1421,26,3,1,Delivered,2025-02-14,2025-02-14 19:50:45,311.18,30.0,15.92,49.54,50,1,0
1422,436,1,20,Delivered,2024-08-05,2024-08-05 22:48:07,291.38,22.0,20.97,61.1,5,0,
1423,46,1,4,Delivered,2025-10-11,2025-10-11 19:20:35,647.61,35.0,22.66,146.75,0,1,0
1424,95,1,24,Delivered,2025-10-06,2025-10-06 22:31:47,329.95,20.0,23.32,76.94,30,1,0
1425,442,1,2,Delivered,2024-02-14,2024-02-14 22:00:11,359.34,28.0,22.02,79.13,20,1,0
1426,277,1,8,Delivered,2025-12-17,2025-12-17 19:46:03,519.33,40.0,21.42,111.24,50,1,0
1427,424,1,9,Delivered,2024-09-28,2024-09-28 20:26:01,446.77,42.0,22.45,100.3,50,0,
1428,44,5,4,Delivered,2024-12-04,2024-12-04 14:19:36,701.97,35.0,0.0,0.0,0,1,0
1429,202,1,2,Delivered,2025-09-02,2025-09-02 22:02:08,621.93,28.0,24.59,152.93,0,0,
1430,304,1,3,Delivered,2024-08-12,2024-08-12 23:57:07,656.13,45.0,24.2,158.78,0,0,
1431,131,5,14,Delivered,2024-06-27,2024-06-27 00:44:38,301.12,25.0,0.0,0.0,25,1,0
1432,353,3,12,Delivered,2024-10-13,2024-10-13 23:21:37,145.81,27.0,17.79,25.94,0,1,1
1433,476,1,9,Delivered,2024-09-20,2024-09-20 01:57:20,547.27,42.0,24.79,135.67,30,1,0
1434,131,2,14,Delivered,2024-08-24,2024-08-24 23:31:20,330.35,25.0,16.42,54.24,0,0,
1435,162,2,8,Cancelled,2025-10-09,2025-10-09 19:35:05,768.84,40.0,16.15,124.17,50,1,0
1436,286,1,34,Delivered,2024-12-17,2024-12-17 12:05:38,674.51,20.0,20.69,139.56,0,1,0
1437,411,3,7,Delivered,2024-09-13,2024-09-13 18:55:39,490.54,25.0,16.66,81.72,0,1,0
1438,384,2,13,Delivered,2025-06-09,2025-06-09 21:09:55,1113.98,0.0,17.93,199.74,0,1,0
1439,303,1,5,Cancelled,2025-02-04,2025-02-04 14:43:15,450.73,22.0,22.1,99.61,0,0,
1440,437,2,4,Cancelled,2025-09-01,2025-09-01 20:27:32,492.18,35.0,17.56,86.43,20,0,
1441,242,1,25,Delivered,2025-03-05,2025-03-05 03:56:05,772.25,20.0,20.28,156.61,0,1,1
1442,417,5,20,Delivered,2025-05-16,2025-05-16 14:37:26,172.92,22.0,0.0,0.0,0,1,0
1443,246,4,1,Delivered,2025-10-26,2025-10-26 20:50:51,224.76,30.0,13.97,31.4,10,0,
1444,383,3,15,Cancelled,2024-12-10,2024-12-10 12:36:04,206.75,22.0,16.4,33.91,0,1,1
1445,115,1,1,Cancelled,2024-11-25,2024-11-25 23:09:37,136.88,30.0,22.54,30.85,0,1,0
1446,87,4,3,Delivered,2025-03-28,2025-03-28 17:01:14,427.64,0.0,13.97,59.74,25,0,
1447,3,1,2,Delivered,2025-01-29,2025-01-29 20:54:23,186.63,28.0,22.72,42.4,0,1,0
1448,260,1,6,Refunded,2025-10-02,2025-10-02 12:22:26,291.15,30.0,21.12,61.49,0,0,
1449,314,1,5,Delivered,2024-02-06,2024-02-06 14:48:47,152.45,22.0,24.56,37.44,10,1,0
1450,360,5,17,Rejected,2024-02-29,2024-02-29 13:42:48,337.13,20.0,0.0,0.0,20,1,0
1451,490,2,24,Delivered,2024-07-03,2024-07-03 20:40:24,133.76,20.0,15.65,20.93,0,1,0
1452,270,2,5,Cancelled,2025-11-23,2025-11-23 21:44:25,475.32,22.0,17.57,83.51,50,1,0
1453,93,1,6,Delivered,2025-03-04,2025-03-04 10:57:34,746.72,0.0,23.22,173.39,30,0,
1454,414,4,7,Delivered,2024-07-18,2024-07-18 14:42:55,280.68,25.0,12.01,33.71,0,1,0
1455,206,2,5,Cancelled,2025-11-15,2025-11-15 21:40:48,269.55,22.0,16.6,44.75,5,1,0
1456,437,1,4,Delivered,2025-12-07,2025-12-07 19:06:23,819.92,35.0,24.75,202.93,0,1,0
1457,145,1,9,Refunded,2024-05-23,2024-05-23 12:33:41,734.46,42.0,24.91,182.95,30,0,
1458,66,4,2,Delivered,2025-12-31,2025-12-31 12:27:56,204.14,28.0,12.23,24.97,0,1,0
1459,132,1,29,Delivered,2025-12-25,2025-12-25 00:24:36,326.75,20.0,22.45,73.36,0,0,
1460,77,4,3,Delivered,2025-04-18,2025-04-18 12:38:20,886.62,45.0,14.03,124.39,0,0,
1461,41,2,9,Delivered,2024-03-07,2024-03-07 00:45:46,268.95,42.0,16.35,43.97,50,0,
1462,127,2,22,Delivered,2024-05-31,2024-05-31 13:06:48,152.45,22.0,16.42,25.03,0,0,
1463,485,2,12,Delivered,2024-06-18,2024-06-18 21:41:05,1117.14,27.0,16.8,187.68,20,1,0
1464,194,2,16,Delivered,2024-06-02,2024-06-02 14:00:32,619.72,20.0,17.45,108.14,0,1,0
1465,149,3,33,Delivered,2025-09-20,2025-09-20 11:03:29,178.13,20.0,17.04,30.35,5,1,0
1466,72,1,3,Delivered,2024-03-28,2024-03-28 22:00:07,450.75,45.0,21.11,95.15,20,0,
1467,29,1,13,Delivered,2025-06-17,2025-06-17 20:24:41,345.76,25.0,24.49,84.68,20,1,0
1468,119,5,10,Delivered,2024-11-06,2024-11-06 19:50:12,885.26,0.0,0.0,0.0,0,0,
1469,398,1,7,Delivered,2024-09-12,2024-09-12 18:44:47,258.23,25.0,23.23,59.99,0,1,0
1470,166,5,12,Delivered,2025-05-19,2025-05-19 12:36:54,294.72,27.0,0.0,0.0,0,1,0
1471,300,2,30,Delivered,2024-12-16,2024-12-16 22:12:14,142.16,20.0,17.67,25.12,0,1,0
1472,82,2,17,Delivered,2024-12-23,2024-12-23 19:37:36,495.19,20.0,17.08,84.58,10,1,0
1473,7,5,6,Delivered,2024-01-23,2024-01-23 12:43:28,670.83,30.0,0.0,0.0,0,1,0
1474,483,2,2,Delivered,2025-02-25,2025-02-25 23:30:48,214.03,28.0,17.1,36.6,5,1,0
1475,490,5,24,Delivered,2025-12-31,2025-12-31 21:13:04,180.67,20.0,0.0,0.0,25,1,0
1476,430,2,22,Delivered,2025-11-21,2025-11-21 18:57:17,442.76,22.0,15.11,66.9,10,1,0
1477,175,1,4,Delivered,2024-11-19,2024-11-19 21:12:50,670.95,35.0,23.12,155.12,0,1,0
1478,441,1,10,Delivered,2025-05-06,2025-05-06 22:32:43,809.95,0.0,24.24,196.33,50,1,0
1479,286,2,34,Delivered,2024-01-28,2024-01-28 13:24:58,147.7,20.0,16.13,23.82,10,1,0
1480,374,2,11,Delivered,2024-12-27,2024-12-27 21:11:55,674.93,28.0,16.26,109.74,20,1,1
1481,93,1,6,Cancelled,2024-05-17,2024-05-17 13:07:00,311.6,0.0,21.64,67.43,0,0,
1482,271,1,5,Delivered,2024-08-14,2024-08-14 23:07:54,485.94,22.0,22.91,111.33,0,1,1
1483,300,2,30,Delivered,2025-10-03,2025-10-03 17:47:32,388.49,20.0,17.4,67.6,20,1,0
1484,251,2,1,Delivered,2025-12-12,2025-12-12 21:07:27,134.75,30.0,15.55,20.95,0,1,1
1485,437,4,4,Delivered,2025-03-16,2025-03-16 20:22:56,354.55,35.0,14.85,52.65,0,0,
1486,290,1,1,Delivered,2025-11-01,2025-11-01 19:21:49,215.61,30.0,24.54,52.91,0,1,0
1487,385,1,18,Delivered,2024-04-01,2024-04-01 03:51:18,597.25,20.0,22.95,137.07,0,0,
1488,441,2,10,Delivered,2024-01-17,2024-01-17 14:37:18,668.44,32.0,15.98,106.82,20,1,0
1489,27,2,9,Delivered,2025-12-27,2025-12-27 21:42:04,360.5,42.0,16.74,60.35,0,1,0
1490,135,1,5,Refunded,2024-12-27,2024-12-27 14:00:06,458.73,0.0,24.05,110.32,0,1,1
1491,179,1,12,Delivered,2025-10-11,2025-10-11 20:21:20,257.4,27.0,22.18,57.09,0,0,
1492,189,1,29,Delivered,2025-01-29,2025-01-29 09:39:05,319.75,0.0,22.5,71.94,0,1,0
1493,437,1,4,Delivered,2025-05-18,2025-05-18 21:54:36,729.33,35.0,22.36,163.08,20,1,0
1494,73,3,1,Delivered,2024-07-16,2024-07-16 14:50:42,485.68,30.0,17.32,84.12,0,1,1
1495,366,3,5,Delivered,2025-02-11,2025-02-11 20:12:30,339.32,22.0,15.78,53.54,0,1,0
1496,289,2,19,Delivered,2024-11-30,2024-11-30 21:05:30,695.28,20.0,17.36,120.7,0,1,0
1497,282,1,12,Delivered,2025-01-01,2025-01-01 20:52:14,281.6,27.0,24.07,67.78,0,0,
1498,148,3,8,Cancelled,2024-08-20,2024-08-20 15:12:01,380.25,40.0,19.61,74.57,0,0,
1499,173,1,7,Delivered,2024-09-11,2024-09-11 20:02:19,198.98,25.0,20.78,41.35,0,1,0
1500,166,1,12,Delivered,2024-05-21,2024-05-21 22:12:37,442.33,27.0,24.98,110.49,0,0,
1501,137,2,16,Delivered,2024-01-03,2024-01-03 12:11:06,547.59,20.0,16.27,89.09,0,1,0
1502,319,2,6,Delivered,2024-08-12,2024-08-12 15:48:13,494.28,30.0,17.39,85.96,10,0,
1503,85,1,5,Delivered,2024-07-18,2024-07-18 14:55:49,476.83,22.0,23.61,112.58,0,0,
1504,99,2,6,Delivered,2025-12-04,2025-12-04 23:54:08,586.91,30.0,16.88,99.07,0,1,1
1505,490,3,24,Delivered,2025-08-19,2025-08-19 18:13:21,246.49,20.0,17.37,42.82,25,1,0
1506,289,2,19,Delivered,2024-01-01,2024-01-01 12:54:30,347.25,20.0,15.98,55.49,0,1,0
1507,232,1,27,Delivered,2025-01-23,2025-01-23 13:34:54,363.25,20.0,22.09,80.24,0,1,0
1508,101,3,5,Delivered,2024-11-09,2024-11-09 21:05:13,466.58,22.0,17.6,82.12,50,1,0
1509,180,2,5,Delivered,2025-04-05,2025-04-05 21:44:51,492.39,22.0,15.78,77.7,0,1,1
1510,188,1,28,Cancelled,2025-04-24,2025-04-24 20:17:26,364.34,20.0,21.88,79.72,0,1,0
1511,63,1,12,Refunded,2024-02-03,2024-02-03 21:25:42,341.41,27.0,22.8,77.84,0,1,0
1512,134,1,5,Delivered,2025-03-04,2025-03-04 14:40:04,199.55,22.0,24.69,49.27,0,1,0
1513,166,1,12,Delivered,2025-12-15,2025-12-15 22:23:22,426.78,27.0,22.31,95.21,0,1,0
1514,185,5,24,Pending,2025-06-30,2025-06-30 21:19:29,277.53,20.0,0.0,0.0,50,0,
1515,207,2,11,Delivered,2025-01-28,2025-01-28 13:50:24,612.54,28.0,16.17,99.05,0,1,0
1516,321,1,17,Delivered,2024-05-17,2024-05-17 15:45:30,232.73,20.0,21.97,51.13,10,1,0
1517,30,2,17,Delivered,2025-04-21,2025-04-21 14:41:27,318.38,20.0,15.13,48.17,0,1,0
1518,159,1,3,Delivered,2024-12-12,2024-12-12 01:03:00,727.55,45.0,20.08,146.09,0,0,
1519,233,1,12,Delivered,2025-11-28,2025-11-28 20:39:34,483.42,27.0,20.96,101.32,20,0,
1520,144,3,8,Delivered,2024-11-13,2024-11-13 22:42:08,609.34,40.0,17.78,108.34,50,0,
1521,453,1,16,Delivered,2024-05-12,2024-05-12 10:52:13,670.38,20.0,23.35,156.53,0,1,0
1522,58,1,27,Delivered,2024-11-06,2024-11-06 19:31:43,145.25,20.0,23.02,33.44,20,1,1
1523,93,4,6,Delivered,2025-07-29,2025-07-29 15:59:44,624.77,30.0,14.35,89.65,20,1,0
1524,383,5,15,Refunded,2024-09-11,2024-09-11 13:01:28,346.26,22.0,0.0,0.0,0,1,0
1525,384,3,13,Delivered,2024-12-25,2024-12-25 19:33:34,164.53,25.0,15.22,25.04,10,1,0
1526,316,1,30,Delivered,2025-08-27,2025-08-27 21:52:19,472.54,20.0,22.92,108.31,0,1,0
1527,441,1,10,Delivered,2025-04-24,2025-04-24 12:14:01,190.95,32.0,20.33,38.82,0,0,
1528,413,4,4,Delivered,2025-08-24,2025-08-24 23:56:36,785.69,35.0,14.31,112.43,30,1,0
1529,453,1,16,Delivered,2025-10-16,2025-10-16 14:52:44,443.14,20.0,20.07,88.94,10,1,0
1530,168,2,18,Pending,2024-11-14,2024-11-14 12:43:01,501.5,20.0,15.27,76.58,0,0,
1531,480,3,17,Delivered,2025-01-08,2025-01-08 20:44:11,122.93,20.0,15.71,19.31,25,1,1
1532,375,1,1,Delivered,2025-02-06,2025-02-06 00:04:24,553.65,30.0,21.93,121.42,0,1,1
1533,122,5,19,Delivered,2025-06-29,2025-06-29 20:04:43,332.01,20.0,0.0,0.0,20,0,
1534,92,1,29,Delivered,2025-10-17,2025-10-17 21:30:39,472.0,0.0,22.61,106.72,10,1,1
1535,3,5,2,Delivered,2024-05-01,2024-05-01 11:23:05,580.69,0.0,0.0,0.0,0,1,0
1536,447,1,26,Delivered,2024-08-06,2024-08-06 20:46:26,323.07,22.0,24.6,79.48,0,1,0
1537,75,1,35,Delivered,2024-09-05,2024-09-05 23:27:40,356.08,0.0,23.08,82.18,50,1,0
1538,76,4,15,Delivered,2024-08-08,2024-08-08 17:14:26,372.66,22.0,14.29,53.25,0,1,0
1539,190,1,9,Delivered,2025-02-03,2025-02-03 23:31:09,252.35,42.0,24.36,61.47,5,1,1
1540,228,1,11,Delivered,2025-08-21,2025-08-21 23:20:51,163.96,28.0,20.16,33.05,20,1,0
1541,236,1,7,Pending,2024-09-05,2024-09-05 23:37:10,461.81,25.0,20.62,95.23,0,1,0
1542,119,1,10,Delivered,2024-08-26,2024-08-26 23:45:25,383.26,32.0,21.25,81.44,20,1,0
1543,195,1,28,Delivered,2024-06-19,2024-06-19 21:27:17,332.74,20.0,23.18,77.13,0,1,0
1544,192,2,7,Delivered,2025-05-02,2025-05-02 12:31:20,236.62,25.0,15.05,35.61,30,1,1
1545,78,1,11,Delivered,2024-09-01,2024-09-01 20:39:05,164.16,28.0,21.48,35.26,15,1,0
1546,375,1,1,Delivered,2025-10-14,2025-10-14 14:01:09,531.58,30.0,24.86,132.15,0,1,0
1547,71,1,19,Delivered,2025-07-22,2025-07-22 23:21:13,392.09,20.0,20.08,78.73,0,1,1
1548,76,5,15,Delivered,2025-02-21,2025-02-21 18:48:35,199.1,22.0,0.0,0.0,0,1,0
1549,3,3,2,Delivered,2025-12-11,2025-12-11 19:30:28,573.47,28.0,15.55,89.17,0,0,
1550,149,3,33,Delivered,2024-11-07,2024-11-07 21:27:53,228.32,20.0,17.4,39.73,20,1,1
1551,93,2,6,Delivered,2024-06-24,2024-06-24 22:20:52,312.47,30.0,17.41,54.4,0,0,
1552,378,1,5,Delivered,2025-10-05,2025-10-05 19:39:45,354.25,22.0,20.25,71.74,0,1,0
1553,308,2,6,Delivered,2025-08-07,2025-08-07 21:38:06,411.34,30.0,17.9,73.63,0,1,0
1554,466,1,12,Delivered,2025-07-01,2025-07-01 12:02:36,539.45,27.0,21.11,113.88,0,1,0
1555,350,4,35,Delivered,2025-06-21,2025-06-21 22:11:22,353.27,38.0,14.6,51.58,50,1,0
1556,133,1,6,Delivered,2024-06-09,2024-06-09 09:32:54,414.84,30.0,21.03,87.24,0,1,0
1557,363,1,27,Delivered,2025-05-25,2025-05-25 13:20:34,383.93,20.0,21.9,84.08,5,1,0
1558,92,2,29,Delivered,2025-08-23,2025-08-23 20:40:01,493.88,20.0,15.31,75.61,0,1,0
1559,80,2,2,Delivered,2025-03-15,2025-03-15 17:10:48,763.74,28.0,17.98,137.32,30,0,
1560,252,1,21,Delivered,2024-04-19,2024-04-19 14:25:03,404.33,20.0,21.71,87.78,0,0,
1561,68,1,2,Delivered,2024-01-25,2024-01-25 19:38:54,362.91,28.0,22.86,82.96,10,1,0
1562,92,2,29,Delivered,2025-06-05,2025-06-05 18:08:40,352.53,20.0,16.21,57.15,10,1,1
1563,205,1,22,Delivered,2025-12-30,2025-12-30 22:47:17,696.25,22.0,23.61,164.38,50,0,
1564,230,3,32,Delivered,2025-11-12,2025-11-12 21:19:40,169.22,20.0,15.73,26.62,0,1,1
1565,185,1,24,Delivered,2024-05-14,2024-05-14 13:20:55,655.57,20.0,23.72,155.5,0,0,
1566,490,1,24,Delivered,2024-04-23,2024-04-23 21:26:39,517.87,20.0,23.59,122.17,0,1,0
1567,219,1,32,Delivered,2024-11-01,2024-11-01 14:08:19,193.05,20.0,21.23,40.98,0,1,0
1568,57,1,22,Delivered,2024-06-07,2024-06-07 22:07:48,691.23,22.0,20.55,142.05,50,1,0
1569,180,2,5,Delivered,2025-01-07,2025-01-07 20:27:49,222.87,22.0,17.19,38.31,0,1,0
1570,450,3,19,Delivered,2025-10-06,2025-10-06 12:32:09,451.25,20.0,17.94,80.95,0,1,0
1571,470,5,6,Delivered,2025-07-24,2025-07-24 16:09:00,218.11,30.0,0.0,0.0,0,1,0
1572,222,2,15,Refunded,2024-02-25,2024-02-25 14:13:30,306.87,22.0,16.52,50.69,5,1,0
1573,391,1,20,Delivered,2024-12-11,2024-12-11 23:18:31,636.6,22.0,21.32,135.72,20,1,0
1574,476,2,9,Delivered,2024-07-01,2024-07-01 13:48:56,485.18,42.0,15.33,74.38,10,1,0
1575,68,1,2,Delivered,2025-01-10,2025-01-10 19:26:30,456.64,28.0,24.5,111.88,0,1,0
1576,398,5,7,Delivered,2025-05-26,2025-05-26 22:48:01,319.61,25.0,0.0,0.0,0,1,0
1577,326,5,6,Cancelled,2025-07-24,2025-07-24 21:35:59,190.84,30.0,0.0,0.0,25,1,1
1578,58,3,27,Rejected,2024-12-30,2024-12-30 22:12:18,507.39,20.0,16.31,82.76,50,1,0
1579,40,3,7,Delivered,2024-01-24,2024-01-24 13:26:14,402.1,25.0,18.79,75.55,30,0,
1580,231,2,10,Delivered,2024-05-17,2024-05-17 15:50:41,663.33,32.0,15.96,105.87,20,0,
1581,236,1,7,Delivered,2025-08-02,2025-08-02 19:28:56,203.54,25.0,22.23,45.25,20,1,0
1582,62,1,7,Delivered,2024-11-04,2024-11-04 23:52:18,396.15,25.0,20.9,82.8,0,1,0
1583,119,1,10,Delivered,2024-05-25,2024-05-25 23:14:44,240.81,32.0,21.95,52.86,0,0,
1584,162,2,8,Delivered,2025-12-26,2025-12-26 19:37:32,723.68,40.0,15.83,114.56,0,0,
1585,270,2,5,Cancelled,2024-04-10,2024-04-10 13:21:51,468.33,22.0,16.3,76.34,0,1,0
1586,382,1,4,Cancelled,2024-06-27,2024-06-27 22:26:51,363.34,35.0,24.63,89.49,0,1,0
1587,307,1,14,Delivered,2025-05-09,2025-05-09 22:37:00,311.95,25.0,23.86,74.43,0,1,0
1588,441,1,10,Delivered,2024-07-12,2024-07-12 18:57:15,314.47,32.0,23.24,73.08,0,1,0
1589,445,2,11,Delivered,2024-10-04,2024-10-04 19:22:53,491.68,28.0,16.17,79.5,0,1,0
1590,163,2,14,Delivered,2024-01-03,2024-01-03 20:00:23,595.9,25.0,15.99,95.28,0,1,0
1591,411,5,7,Delivered,2025-10-02,2025-10-02 22:53:37,289.81,25.0,0.0,0.0,0,1,0
1592,300,1,30,Delivered,2025-03-21,2025-03-21 17:44:02,642.74,20.0,22.59,145.19,0,1,0
1593,435,1,30,Delivered,2025-12-09,2025-12-09 14:20:27,366.97,20.0,21.38,78.46,0,0,
1594,3,2,2,Delivered,2024-06-28,2024-06-28 17:06:43,263.28,0.0,17.65,46.47,0,0,
1595,241,4,33,Cancelled,2025-03-23,2025-03-23 18:50:22,700.68,20.0,14.86,104.12,20,1,1
1596,356,1,1,Delivered,2024-11-27,2024-11-27 21:58:41,223.82,30.0,23.37,52.31,25,1,0
1597,31,5,5,Delivered,2024-04-16,2024-04-16 19:16:14,260.92,22.0,0.0,0.0,0,0,
1598,427,3,6,Delivered,2024-08-30,2024-08-30 21:30:02,271.56,30.0,16.33,44.35,0,0,
1599,500,1,18,Delivered,2024-04-14,2024-04-14 21:51:36,480.21,20.0,22.53,108.19,0,1,0
1600,445,2,11,Delivered,2024-08-01,2024-08-01 22:10:10,511.84,28.0,17.79,91.06,0,0,
