CompetitorMenuItemID,CompetitorID,YourItemID,CompetitorItemName,CompetitorPrice_EGP,IsOnPromotion,DateTracked
2003,9,49,Chicken Roll,51.2,0,2025-07-14
2004,9,49,Chicken Shawarma Wrap,51.5,0,2025-07-28
2005,9,49,Shawarma Sandwich,52.07,0,2025-09-08
2006,9,49,Chicken Roll,52.33,0,2025-09-22
2007,9,49,Shawarma Sandwich,52.66,0,2025-10-06
2008,9,49,Chicken Shawarma Wrap,52.95,0,2025-11-03
2009,9,49,Shawarma Sandwich,53.27,0,2025-11-17
2010,9,49,Chicken Roll,53.98,0,2025-12-01
2011,9,49,Chicken Shawarma Wrap,53.39,0,2025-12-15
2012,9,11,Egyptian Koshari,69.53,1,2024-01-15
2013,9,11,Egyptian Koshari,70.48,0,2024-01-29
2014,9,11,Classic Koshari,69.87,0,2024-02-12
2015,9,11,Koshari,69.38,0,2024-02-26
2016,9,11,Egyptian Koshari,63.93,1,2024-03-11
2017,9,11,Koshari,64.79,0,2024-04-08
2018,9,11,Egyptian Koshari,60.25,1,2024-04-22
2019,9,11,Egyptian Koshari,60.69,0,2024-05-06
2020,9,11,Classic Koshari,61.38,0,2024-05-20
2021,9,11,Classic Koshari,61.98,0,2024-06-03
2022,9,11,Classic Koshari,59.42,1,2024-06-17
2023,9,11,Koshari,59.75,0,2024-07-15
2024,9,11,Egyptian Koshari,60.52,0,2024-07-29
2025,9,11,Classic Koshari,61.4,0,2024-08-12
2026,9,11,Egyptian Koshari,62.25,0,2024-09-09
2027,9,11,Koshari,63.03,0,2024-09-23
2028,9,11,Koshari,63.58,0,2024-10-07
2029,9,11,Egyptian Koshari,64.36,0,2024-11-04
2030,9,11,Egyptian Koshari,65.27,0,2024-11-18
2031,9,11,Classic Koshari,65.68,0,2024-12-02
2032,9,11,Classic Koshari,66.63,0,2024-12-30
2033,9,11,Classic Koshari,67.53,0,2025-01-27
2034,9,11,Classic Koshari,68.39,0,2025-02-10
2035,9,11,Koshari,68.75,0,2025-02-24
2036,9,11,Classic Koshari,65.46,1,2025-03-10
2037,9,11,Egyptian Koshari,66.17,0,2025-04-07
2038,9,11,Koshari,66.77,0,2025-04-21
2039,9,11,Classic Koshari,67.34,0,2025-05-19
2040,9,11,Classic Koshari,67.85,0,2025-06-16
2041,9,11,Egyptian Koshari,68.67,0,2025-06-30
2042,9,11,Classic Koshari,69.47,0,2025-07-14
2043,9,11,Koshari,68.08,0,2025-07-28
2044,9,11,Classic Koshari,68.82,0,2025-08-11
2045,9,11,Koshari,69.56,0,2025-08-25
2046,9,11,Egyptian Koshari,70.43,0,2025-09-22
2047,9,11,Egyptian Koshari,71.27,0,2025-10-06
2048,9,11,Egyptian Koshari,69.32,0,2025-10-20
2049,9,11,Koshari,68.34,0,2025-12-15
2050,9,7,Shawarma Wrap,124.94,0,2024-01-01
2051,9,7,Shawarma Wrap,126.58,0,2024-01-15
2052,9,7,Shawarma Wrap,128.32,0,2024-01-29
2053,9,7,Chicken Shawarma,124.5,0,2024-02-12
2054,9,7,Chicken Shawarma,125.82,0,2024-02-26
2055,9,7,Chicken Shawarma,127.36,0,2024-03-11
2056,9,7,Shawarma Wrap,124.3,0,2024-04-22
2057,9,7,Shawarma Wrap,125.35,0,2024-05-20
2058,9,7,Shawarma Wrap,126.06,0,2024-06-03
2059,9,7,Crispy Shawarma,127.41,0,2024-07-01
2060,9,7,Chicken Shawarma,128.83,0,2024-07-29
2061,9,7,Chicken Shawarma,129.76,0,2024-08-12
2062,9,7,Chicken Shawarma,131.36,0,2024-09-09
2063,9,7,Crispy Shawarma,133.09,0,2024-09-23
2064,9,7,Crispy Shawarma,131.14,0,2024-10-07
2065,9,7,Chicken Shawarma,121.74,1,2024-11-04
2066,9,7,Chicken Shawarma,122.91,0,2024-12-16
2067,9,7,Shawarma Wrap,124.0,0,2024-12-30
2068,9,7,Crispy Shawarma,124.78,0,2025-01-27
2069,9,7,Crispy Shawarma,113.3,1,2025-02-10
2070,9,7,Shawarma Wrap,114.81,0,2025-02-24
2071,9,7,Crispy Shawarma,101.05,1,2025-03-24
2072,9,7,Crispy Shawarma,102.05,0,2025-05-05
2073,9,7,Shawarma Wrap,102.81,0,2025-06-16
2074,9,7,Crispy Shawarma,103.65,0,2025-06-30
2075,9,7,Shawarma Wrap,105.18,0,2025-07-14
2076,9,7,Chicken Shawarma,106.75,0,2025-08-11
2077,9,7,Shawarma Wrap,107.86,0,2025-09-08
2078,9,7,Chicken Shawarma,109.43,0,2025-09-22
2079,9,7,Shawarma Wrap,107.83,0,2025-12-15
2080,9,7,Shawarma Wrap,108.53,0,2025-12-29
2081,9,29,Sweet Kunafa,80.52,0,2024-01-01
2082,9,29,Kunafa,81.44,0,2024-01-15
2083,9,29,Sweet Kunafa,82.21,0,2024-02-12
2084,9,29,Konafa Plate,82.75,0,2024-03-11
2085,9,29,Kunafa,82.3,0,2024-03-25
2086,9,29,Kunafa,83.01,0,2024-04-08
2087,9,29,Sweet Kunafa,83.5,0,2024-04-22
2088,9,29,Kunafa,84.13,0,2024-05-06
2089,9,29,Kunafa,85.11,0,2024-05-20
2090,9,29,Kunafa,85.94,0,2024-07-01
2091,9,29,Kunafa,86.68,0,2024-07-29
2092,9,29,Sweet Kunafa,87.88,0,2024-10-07
2093,9,29,Sweet Kunafa,89.12,0,2024-10-21
2094,9,29,Kunafa,89.66,0,2024-11-04
2095,9,29,Sweet Kunafa,90.98,0,2024-11-18
2096,9,29,Konafa Plate,92.09,0,2024-12-02
2097,9,29,Kunafa,93.33,0,2024-12-16
2098,9,29,Sweet Kunafa,94.59,0,2024-12-30
2099,9,29,Sweet Kunafa,95.25,0,2025-01-27
2100,9,29,Kunafa,96.63,0,2025-02-10
2101,9,29,Kunafa,97.16,0,2025-02-24
2102,9,29,Konafa Plate,98.56,0,2025-04-21
2103,9,29,Kunafa,99.72,0,2025-05-19
2104,9,29,Kunafa,100.25,0,2025-06-02
2105,9,29,Kunafa,99.18,0,2025-07-14
2106,9,29,Konafa Plate,99.81,0,2025-07-28
2107,9,29,Konafa Plate,101.07,0,2025-08-11
2108,9,29,Konafa Plate,97.87,1,2025-09-22
2109,9,29,Sweet Kunafa,94.48,1,2025-10-06
2110,9,29,Sweet Kunafa,95.02,0,2025-10-20
2111,9,29,Konafa Plate,95.56,0,2025-11-03
2112,9,29,Kunafa,90.49,1,2025-11-17
2113,9,29,Kunafa,91.18,0,2025-12-01
2114,9,29,Kunafa,92.2,0,2025-12-29
2115,9,60,Lamb Feast,636.51,0,2024-02-12
2116,9,60,Family Lamb Platter,640.29,0,2024-03-11
2117,9,60,Lamb Feast,609.48,1,2024-04-08
2118,9,60,Lamb Feast,588.7,1,2024-05-06
2119,9,60,Lamb Family Meal,593.78,0,2024-05-20
2120,9,60,Lamb Feast,597.72,0,2024-06-03
2121,9,60,Family Lamb Platter,603.07,0,2024-06-17
2122,9,60,Lamb Family Meal,593.49,0,2024-07-01
2123,9,60,Lamb Feast,599.45,0,2024-07-29
2124,9,60,Lamb Family Meal,607.56,0,2024-08-12
2125,9,60,Lamb Feast,611.49,0,2024-09-09
2126,9,60,Family Lamb Platter,616.95,0,2024-10-07
2127,9,60,Family Lamb Platter,590.49,1,2024-11-18
2128,9,60,Family Lamb Platter,593.89,0,2024-12-02
2129,9,60,Lamb Family Meal,546.56,1,2024-12-16
2130,9,60,Lamb Feast,530.17,0,2024-12-30
2131,9,60,Lamb Feast,535.96,0,2025-01-27
2132,9,60,Lamb Family Meal,493.82,1,2025-02-10
2133,9,60,Lamb Family Meal,500.12,0,2025-03-10
2134,9,60,Lamb Feast,506.86,0,2025-03-24
2135,9,60,Lamb Family Meal,510.38,0,2025-04-07
2136,9,60,Family Lamb Platter,515.88,0,2025-04-21
2137,9,60,Lamb Family Meal,500.41,0,2025-05-05
2138,9,60,Lamb Feast,505.73,0,2025-05-19
2139,9,60,Family Lamb Platter,463.38,1,2025-06-16
2140,9,60,Lamb Family Meal,468.98,0,2025-07-28
2141,9,60,Family Lamb Platter,474.18,0,2025-08-11
2142,9,60,Family Lamb Platter,476.58,0,2025-08-25
2143,9,60,Family Lamb Platter,482.6,0,2025-09-08
2144,9,60,Lamb Feast,485.33,0,2025-09-22
2145,9,60,Lamb Family Meal,491.87,0,2025-10-06
2146,9,60,Family Lamb Platter,496.14,0,2025-10-20
2147,9,60,Family Lamb Platter,499.1,0,2025-11-03
2148,9,60,Lamb Feast,502.35,0,2025-11-17
2149,9,60,Family Lamb Platter,466.37,1,2025-12-01
2150,9,60,Lamb Feast,469.82,0,2025-12-15
2151,9,60,Family Lamb Platter,472.23,0,2025-12-29
2152,10,6,Meat Shawarma,153.69,0,2024-01-01
2153,10,6,Shawarma Lahem,155.48,0,2024-01-15
2154,10,6,Meat Shawarma,157.03,0,2024-01-29
2155,10,6,Meat Shawarma,158.92,0,2024-02-12
2156,10,6,Beef Shawarma Wrap,145.96,1,2024-03-11
2157,10,6,Meat Shawarma,140.86,1,2024-03-25
2158,10,6,Shawarma Lahem,125.86,1,2024-04-08
2159,10,6,Meat Shawarma,126.72,0,2024-04-22
2160,10,6,Meat Shawarma,127.44,0,2024-05-20
2161,10,6,Shawarma Lahem,128.5,0,2024-06-17
2162,10,6,Beef Shawarma Wrap,129.47,0,2024-07-01
2163,10,6,Meat Shawarma,130.94,0,2024-07-15
2164,10,6,Meat Shawarma,123.01,1,2024-07-29
2165,10,6,Beef Shawarma Wrap,124.62,0,2024-08-12
2166,10,6,Shawarma Lahem,125.89,0,2024-09-09
2167,10,6,Shawarma Lahem,127.12,0,2024-10-07
2168,10,6,Shawarma Lahem,128.04,0,2024-10-21
2169,10,6,Meat Shawarma,129.61,0,2024-11-04
2170,10,6,Beef Shawarma Wrap,131.46,0,2024-11-18
2171,10,6,Meat Shawarma,132.25,0,2024-12-02
2172,10,6,Meat Shawarma,128.87,0,2024-12-16
2173,10,6,Meat Shawarma,129.97,0,2024-12-30
2174,10,6,Meat Shawarma,131.32,0,2025-01-13
2175,10,6,Beef Shawarma Wrap,132.67,0,2025-01-27
2176,10,6,Beef Shawarma Wrap,133.64,0,2025-02-10
2177,10,6,Beef Shawarma Wrap,135.14,0,2025-02-24
2178,10,6,Shawarma Lahem,136.56,0,2025-03-10
2179,10,6,Beef Shawarma Wrap,138.5,0,2025-03-24
2180,10,6,Shawarma Lahem,137.4,0,2025-04-07
2181,10,6,Beef Shawarma Wrap,138.54,0,2025-04-21
2182,10,6,Beef Shawarma Wrap,140.35,0,2025-05-19
2183,10,6,Beef Shawarma Wrap,142.15,0,2025-06-02
2184,10,6,Beef Shawarma Wrap,129.36,1,2025-06-16
2185,10,6,Meat Shawarma,130.26,0,2025-06-30
2186,10,6,Meat Shawarma,130.99,0,2025-07-14
2187,10,6,Shawarma Lahem,125.12,1,2025-07-28
2188,10,6,Meat Shawarma,126.47,0,2025-08-11
2189,10,6,Beef Shawarma Wrap,119.06,1,2025-09-08
2190,10,6,Meat Shawarma,119.93,0,2025-10-06
2191,10,6,Beef Shawarma Wrap,120.98,0,2025-11-03
2192,10,6,Meat Shawarma,122.17,0,2025-12-01
2193,10,6,Meat Shawarma,123.22,0,2025-12-15
2194,10,2,Halal Kabab,169.37,0,2024-01-01
2195,10,2,Halal Kabab,170.88,0,2024-01-15
2196,10,2,Halal Kabab,173.04,0,2024-01-29
2197,10,2,Kabab Platter,175.63,0,2024-02-12
2198,10,2,Halal Kabab,177.38,0,2024-02-26
2199,10,2,Kabab Platter,160.34,1,2024-03-11
2200,10,2,Kabab Platter,161.33,0,2024-03-25
2201,10,2,Halal Kabab,149.5,1,2024-04-08
2202,10,2,Halal Kabab,151.04,0,2024-05-20
2203,10,2,Halal Kabab,148.23,0,2024-06-03
2204,10,2,Halal Kabab,150.44,0,2024-06-17
2205,10,2,Halal Kabab,147.9,0,2024-07-01
2206,10,2,Kabab Platter,149.35,0,2024-07-29
2207,10,2,Halal Kabab,146.79,0,2024-08-12
2208,10,2,Grilled Kabab,145.73,0,2024-08-26
2209,10,2,Halal Kabab,147.75,0,2024-10-07
2210,10,2,Grilled Kabab,148.98,0,2024-11-04
2211,10,2,Grilled Kabab,150.27,0,2024-11-18
2212,10,2,Kabab Platter,152.44,0,2024-12-02
2213,10,2,Grilled Kabab,153.63,0,2024-12-16
2214,10,2,Halal Kabab,155.14,0,2024-12-30
2215,10,2,Halal Kabab,155.97,0,2025-01-27
2216,10,2,Halal Kabab,158.1,0,2025-02-10
2217,10,2,Halal Kabab,156.27,0,2025-02-24
2218,10,2,Grilled Kabab,157.1,0,2025-03-10
2219,10,2,Grilled Kabab,149.66,1,2025-03-24
2220,10,2,Kabab Platter,147.2,0,2025-04-21
2221,10,2,Halal Kabab,133.03,1,2025-05-05
2222,10,2,Halal Kabab,134.21,0,2025-05-19
2223,10,2,Grilled Kabab,135.9,0,2025-06-02
2224,10,2,Grilled Kabab,128.09,1,2025-06-16
2225,10,2,Grilled Kabab,127.23,0,2025-07-14
2226,10,2,Kabab Platter,128.41,0,2025-08-25
2227,10,2,Halal Kabab,130.08,0,2025-09-08
2228,10,2,Grilled Kabab,130.95,0,2025-09-22
2229,10,2,Grilled Kabab,128.27,0,2025-10-06
2230,10,2,Kabab Platter,129.45,0,2025-10-20
2231,10,2,Halal Kabab,130.7,0,2025-11-17
2232,10,2,Grilled Kabab,131.86,0,2025-12-15
2233,10,50,Meat Shawarma Wrap,75.46,0,2024-01-01
2234,10,50,Meat Shawarma Wrap,71.3,1,2024-01-15
2235,10,50,Meat Shawarma Wrap,72.12,0,2024-01-29
2236,10,50,Beef Shawarma Sandwich,72.68,0,2024-02-12
2237,10,50,Meat Shawarma Wrap,73.58,0,2024-03-11
2238,10,50,Beef Shawarma Sandwich,71.42,0,2024-03-25
2239,10,50,Beef Shawarma Sandwich,67.15,1,2024-04-22
2240,10,50,Meat Roll,66.27,0,2024-05-06
2241,10,50,Meat Roll,66.87,0,2024-05-20
2242,10,50,Meat Shawarma Wrap,67.2,0,2024-06-03
2243,10,50,Meat Shawarma Wrap,67.7,0,2024-07-29
2244,10,50,Meat Roll,63.87,1,2024-08-26
2245,10,50,Meat Shawarma Wrap,64.77,0,2024-09-09
2246,10,50,Meat Roll,65.69,0,2024-09-23
2247,10,50,Meat Roll,66.09,0,2024-10-21
2248,10,50,Meat Roll,66.76,0,2024-11-18
2249,10,50,Meat Roll,67.65,0,2024-12-16
2250,10,50,Meat Roll,68.04,0,2024-12-30
2251,10,50,Meat Shawarma Wrap,68.85,0,2025-01-27
2252,10,50,Beef Shawarma Sandwich,66.86,0,2025-02-10
2253,10,50,Meat Roll,67.2,0,2025-02-24
2254,10,50,Meat Shawarma Wrap,67.74,0,2025-03-10
2255,10,50,Meat Roll,68.14,0,2025-04-07
2256,10,50,Meat Shawarma Wrap,69.11,0,2025-04-21
2257,10,50,Beef Shawarma Sandwich,69.82,0,2025-06-02
2258,10,50,Meat Roll,70.25,0,2025-06-30
2259,10,50,Meat Shawarma Wrap,71.07,0,2025-08-11
2260,10,50,Meat Roll,63.98,1,2025-08-25
2261,10,50,Beef Shawarma Sandwich,64.42,0,2025-10-06
2262,10,50,Meat Shawarma Wrap,65.34,0,2025-10-20
2263,10,50,Beef Shawarma Sandwich,66.22,0,2025-11-03
2264,10,50,Meat Roll,59.95,1,2025-11-17
2265,10,50,Meat Roll,54.48,1,2025-12-01
2266,10,50,Meat Shawarma Wrap,55.11,0,2025-12-15
2267,10,53,Taameya Sandwich,29.71,1,2024-01-01
2268,10,53,Falafel Sub,29.86,0,2024-01-29
2269,10,53,Falafel Sandwich,30.19,0,2024-02-12
2270,10,53,Falafel Sandwich,29.96,0,2024-02-26
2271,10,53,Falafel Sub,29.73,0,2024-03-11
2272,10,53,Falafel Sandwich,29.06,0,2024-04-22
2273,10,53,Falafel Sandwich,26.52,1,2024-05-06
2274,10,53,Falafel Sub,24.97,1,2024-05-20
2275,10,53,Falafel Sandwich,25.3,0,2024-06-03
2276,10,53,Falafel Sub,25.67,0,2024-07-01
2277,10,53,Falafel Sub,25.13,0,2024-07-15
2278,10,53,Falafel Sub,25.31,0,2024-07-29
2279,10,53,Taameya Sandwich,24.92,0,2024-08-26
2280,10,53,Falafel Sandwich,25.05,0,2024-09-09
2281,10,53,Falafel Sub,24.57,0,2024-09-23
2282,10,53,Falafel Sandwich,22.54,1,2024-10-07
2283,10,53,Taameya Sandwich,21.05,1,2024-10-21
2284,10,53,Taameya Sandwich,21.25,0,2024-11-04
2285,10,53,Falafel Sub,21.38,0,2024-12-16
2286,10,53,Falafel Sandwich,21.5,0,2024-12-30
2287,10,53,Falafel Sub,21.73,0,2025-01-13
2288,10,53,Taameya Sandwich,21.9,0,2025-01-27
2289,10,53,Falafel Sandwich,22.16,0,2025-02-10
2290,10,53,Taameya Sandwich,22.46,0,2025-02-24
2291,10,53,Taameya Sandwich,22.6,0,2025-03-10
2292,10,53,Falafel Sandwich,20.25,1,2025-03-24
2293,10,53,Falafel Sandwich,20.46,0,2025-05-05
2294,10,53,Taameya Sandwich,20.75,0,2025-06-02
2295,10,53,Falafel Sub,20.91,0,2025-07-28
2296,10,53,Falafel Sandwich,21.09,0,2025-08-25
2297,10,53,Taameya Sandwich,21.22,0,2025-09-08
2298,10,53,Taameya Sandwich,21.53,0,2025-10-06
2299,10,53,Falafel Sub,21.78,0,2025-10-20
2300,10,53,Taameya Sandwich,22.0,0,2025-11-03
2301,10,53,Falafel Sandwich,21.89,0,2025-12-01
2302,10,53,Falafel Sandwich,22.21,0,2025-12-15
2303,10,53,Falafel Sandwich,22.44,0,2025-12-29
2304,10,14,Pigeon Dish,186.44,0,2024-01-01
2305,10,14,Stuffed Pigeon,181.29,0,2024-01-29
2306,10,14,Stuffed Pigeon,182.23,0,2024-02-26
2307,10,14,Stuffed Pigeon,174.33,1,2024-03-25
2308,10,14,Pigeon Dish,176.51,0,2024-04-08
2309,10,14,Pigeon Dish,178.95,0,2024-05-20
2310,10,14,Pigeon Dish,174.52,0,2024-06-03
2311,10,14,Hamam Mahshi,165.03,1,2024-06-17
2312,10,14,Pigeon Dish,166.03,0,2024-07-29
2313,10,14,Hamam Mahshi,168.02,0,2024-08-12
2314,10,14,Hamam Mahshi,168.95,0,2024-08-26
2315,10,14,Pigeon Dish,159.17,1,2024-09-09
2316,10,14,Pigeon Dish,149.9,1,2024-09-23
2317,10,14,Stuffed Pigeon,151.82,0,2024-10-07
2318,10,14,Pigeon Dish,140.84,1,2024-10-21
2319,10,14,Hamam Mahshi,138.8,0,2024-11-04
2320,10,14,Stuffed Pigeon,140.19,0,2024-11-18
2321,10,14,Stuffed Pigeon,141.21,0,2024-12-02
2322,10,14,Pigeon Dish,142.62,0,2024-12-16
2323,10,14,Pigeon Dish,143.79,0,2025-01-27
2324,10,14,Hamam Mahshi,145.66,0,2025-02-10
2325,10,14,Stuffed Pigeon,146.55,0,2025-02-24
2326,10,14,Stuffed Pigeon,140.95,1,2025-03-10
2327,10,14,Pigeon Dish,142.02,0,2025-03-24
2328,10,14,Pigeon Dish,143.99,0,2025-04-07
2329,10,14,Stuffed Pigeon,145.99,0,2025-04-21
2330,10,14,Pigeon Dish,148.08,0,2025-06-02
2331,10,14,Stuffed Pigeon,149.14,0,2025-07-14
2332,10,14,Stuffed Pigeon,147.41,0,2025-07-28
2333,10,14,Pigeon Dish,148.22,0,2025-08-11
2334,10,14,Stuffed Pigeon,150.32,0,2025-09-08
2335,10,14,Stuffed Pigeon,151.43,0,2025-09-22
2336,10,14,Stuffed Pigeon,153.45,0,2025-10-20
2337,10,14,Hamam Mahshi,155.41,0,2025-11-03
2338,10,14,Stuffed Pigeon,156.75,0,2025-12-01
2339,10,14,Stuffed Pigeon,158.39,0,2025-12-15
2340,10,14,Pigeon Dish,159.73,0,2025-12-29
2341,10,52,Kofta Sandwich,68.32,0,2024-01-01
2342,10,52,Kofta Roll,68.82,0,2024-01-15
2343,10,52,Kofta Sandwich,69.74,0,2024-01-29
2344,10,52,Grilled Kofta Sub,70.17,0,2024-02-12
2345,10,52,Kofta Sandwich,69.13,0,2024-03-11
2346,10,52,Kofta Roll,69.56,0,2024-03-25
2347,10,52,Grilled Kofta Sub,69.16,0,2024-04-08
2348,10,52,Grilled Kofta Sub,69.71,0,2024-04-22
2349,10,52,Grilled Kofta Sub,70.61,0,2024-05-06
2350,10,52,Kofta Sandwich,66.32,1,2024-06-03
2351,10,52,Grilled Kofta Sub,64.86,0,2024-06-17
2352,10,52,Grilled Kofta Sub,65.64,0,2024-07-01
2353,10,52,Kofta Sandwich,66.45,0,2024-07-29
2354,10,52,Kofta Sandwich,67.03,0,2024-08-12
2355,10,52,Kofta Roll,68.0,0,2024-08-26
2356,10,52,Kofta Roll,68.53,0,2024-09-23
2357,10,52,Kofta Sandwich,69.24,0,2024-10-07
2358,10,52,Kofta Roll,66.81,1,2024-11-04
2359,10,52,Grilled Kofta Sub,67.38,0,2024-11-18
2360,10,52,Grilled Kofta Sub,67.77,0,2024-12-02
2361,10,52,Grilled Kofta Sub,68.65,0,2025-01-13
2362,10,52,Kofta Roll,69.56,0,2025-01-27
2363,10,52,Kofta Sandwich,65.2,1,2025-02-24
2364,10,52,Kofta Roll,65.91,0,2025-03-10
2365,10,52,Kofta Sandwich,66.85,0,2025-05-05
2366,10,52,Kofta Sandwich,67.76,0,2025-05-19
2367,10,52,Kofta Roll,68.23,0,2025-06-02
2368,10,52,Grilled Kofta Sub,62.06,1,2025-06-16
2369,10,52,Kofta Sandwich,62.66,0,2025-06-30
2370,10,52,Grilled Kofta Sub,63.24,0,2025-07-14
2371,10,52,Kofta Sandwich,63.84,0,2025-07-28
2372,10,52,Grilled Kofta Sub,64.58,0,2025-08-11
2373,10,52,Kofta Roll,63.23,0,2025-08-25
2374,10,52,Kofta Roll,63.97,0,2025-09-08
2375,10,52,Kofta Sandwich,64.85,0,2025-10-06
2376,10,52,Kofta Sandwich,65.54,0,2025-10-20
2377,10,52,Grilled Kofta Sub,60.14,1,2025-11-03
2378,10,52,Kofta Sandwich,60.61,0,2025-11-17
2379,10,52,Kofta Sandwich,60.97,0,2025-12-29
2380,11,53,Taameya Sandwich,42.02,0,2024-01-01
2381,11,53,Falafel Sub,39.61,1,2024-02-12
2382,11,53,Falafel Sandwich,40.11,0,2024-02-26
2383,11,53,Falafel Sandwich,40.62,0,2024-03-11
2384,11,53,Taameya Sandwich,35.98,1,2024-03-25
2385,11,53,Taameya Sandwich,36.45,0,2024-04-22
2386,11,53,Taameya Sandwich,33.27,1,2024-05-06
2387,11,53,Taameya Sandwich,33.63,0,2024-06-03
2388,11,53,Taameya Sandwich,33.81,0,2024-06-17
2389,11,53,Falafel Sub,34.3,0,2024-07-01
2390,11,53,Falafel Sandwich,34.74,0,2024-07-15
2391,11,53,Falafel Sandwich,35.04,0,2024-08-12
2392,11,53,Falafel Sub,33.87,1,2024-09-23
2393,11,53,Falafel Sub,34.07,0,2024-10-21
2394,11,53,Falafel Sub,32.97,1,2024-11-04
2395,11,53,Falafel Sub,33.21,0,2024-11-18
2396,11,53,Taameya Sandwich,33.59,0,2024-12-02
2397,11,53,Falafel Sandwich,34.0,0,2024-12-16
2398,11,53,Taameya Sandwich,34.21,0,2024-12-30
2399,11,53,Taameya Sandwich,34.7,0,2025-01-13
2400,11,53,Falafel Sub,34.89,0,2025-01-27
2401,11,53,Falafel Sandwich,34.1,0,2025-02-10
2402,11,53,Falafel Sandwich,34.52,0,2025-03-10
2403,11,53,Taameya Sandwich,31.72,1,2025-04-07
2404,11,53,Taameya Sandwich,31.89,0,2025-05-05
2405,11,53,Falafel Sandwich,32.32,0,2025-06-16
2406,11,53,Falafel Sub,32.55,0,2025-06-30
2407,11,53,Falafel Sandwich,33.0,0,2025-08-11
2408,11,53,Falafel Sub,33.25,0,2025-08-25
2409,11,53,Falafel Sandwich,33.48,0,2025-09-08
2410,11,53,Falafel Sandwich,33.68,0,2025-10-20
2411,11,53,Falafel Sandwich,34.03,0,2025-11-03
2412,11,53,Taameya Sandwich,34.47,0,2025-11-17
2413,11,53,Falafel Sub,34.83,0,2025-12-01
2414,11,3,Grilled Chicken,123.78,0,2024-01-15
2415,11,3,Half Chicken,124.5,0,2024-02-26
2416,11,3,Roasted Chicken,113.74,1,2024-03-25
2417,11,3,Grilled Chicken,115.42,0,2024-04-08
2418,11,3,Grilled Chicken,116.46,0,2024-04-22
2419,11,3,Roasted Chicken,117.43,0,2024-05-20
2420,11,3,Roasted Chicken,118.02,0,2024-06-03
2421,11,3,Grilled Chicken,108.46,1,2024-06-17
2422,11,3,Roasted Chicken,109.08,0,2024-07-01
2423,11,3,Roasted Chicken,110.07,0,2024-07-15
2424,11,3,Grilled Chicken,111.53,0,2024-07-29
2425,11,3,Half Chicken,112.75,0,2024-08-12
2426,11,3,Grilled Chicken,110.73,0,2024-08-26
2427,11,3,Roasted Chicken,111.77,0,2024-09-23
2428,11,3,Roasted Chicken,113.03,0,2024-10-07
2429,11,3,Half Chicken,108.04,1,2024-10-21
2430,11,3,Roasted Chicken,109.01,0,2024-11-04
2431,11,3,Half Chicken,110.11,0,2024-11-18
2432,11,3,Roasted Chicken,101.85,1,2024-12-02
2433,11,3,Half Chicken,98.05,1,2024-12-30
2434,11,3,Grilled Chicken,98.85,0,2025-01-13
2435,11,3,Grilled Chicken,99.83,0,2025-01-27
2436,11,3,Grilled Chicken,100.58,0,2025-02-10
2437,11,3,Half Chicken,98.63,0,2025-02-24
2438,11,3,Half Chicken,94.94,1,2025-03-24
2439,11,3,Roasted Chicken,95.55,0,2025-04-07
2440,11,3,Half Chicken,96.53,0,2025-04-21
2441,11,3,Grilled Chicken,97.54,0,2025-05-05
2442,11,3,Grilled Chicken,98.94,0,2025-05-19
2443,11,3,Roasted Chicken,99.53,0,2025-06-02
2444,11,3,Half Chicken,96.77,0,2025-06-16
2445,11,3,Grilled Chicken,97.45,0,2025-06-30
2446,11,3,Grilled Chicken,88.94,1,2025-07-28
2447,11,3,Roasted Chicken,82.89,1,2025-08-25
2448,11,3,Roasted Chicken,83.71,0,2025-09-08
2449,11,3,Grilled Chicken,84.53,0,2025-10-06
2450,11,3,Roasted Chicken,85.12,0,2025-11-03
2451,11,3,Roasted Chicken,86.13,0,2025-11-17
2452,11,3,Grilled Chicken,87.25,0,2025-12-01
2453,11,3,Roasted Chicken,88.14,0,2025-12-15
2454,11,3,Roasted Chicken,88.7,0,2025-12-29
2455,11,40,Classic Pizza,120.92,0,2024-01-01
2456,11,40,Margherita,122.08,0,2024-01-15
2457,11,40,Margherita,123.08,0,2024-01-29
2458,11,40,Cheese Pizza,114.08,1,2024-02-12
2459,11,40,Cheese Pizza,115.49,0,2024-03-11
2460,11,40,Classic Pizza,116.5,0,2024-03-25
2461,11,40,Margherita,117.32,0,2024-04-22
2462,11,40,Cheese Pizza,115.54,0,2024-05-06
2463,11,40,Margherita,116.78,0,2024-05-20
2464,11,40,Classic Pizza,106.95,1,2024-06-03
2465,11,40,Margherita,107.88,0,2024-06-17
2466,11,40,Margherita,109.04,0,2024-07-01
2467,11,40,Classic Pizza,109.79,0,2024-07-15
2468,11,40,Cheese Pizza,110.55,0,2024-07-29
2469,11,40,Margherita,111.22,0,2024-08-26
2470,11,40,Margherita,112.59,0,2024-09-09
2471,11,40,Cheese Pizza,113.18,0,2024-10-21
2472,11,40,Cheese Pizza,109.45,1,2024-11-04
2473,11,40,Cheese Pizza,111.03,0,2024-12-16
2474,11,40,Classic Pizza,111.99,0,2024-12-30
2475,11,40,Margherita,110.0,0,2025-01-13
2476,11,40,Margherita,111.38,0,2025-02-10
2477,11,40,Classic Pizza,113.02,0,2025-02-24
2478,11,40,Cheese Pizza,100.72,1,2025-03-24
